book_id,title,author_id,genre,price,publication_year,page_count,isbn
22353,Fading City,1320,fantasy,15.58,1996,323,2586292950520
22354,Mountain of Oceans,1998,cooking,27.65,2018,,506-5-858-27684-4
22355,The Hollow Wolf,1100,cooking,49.05,1987,581,895-6-440-48922-2
22356,Winter of Bones,391,children,23.92,1990,891,1660502119435
22357,Empire of Empires,153,science,48.18,2013,477,862-8-434-28633-5
22358,The Frozen Whisper,263,biography,18.45,2003,90,5398128271622
22359,The Last Path,1418,travel,42.05,1984,,600-4-298-36741-3
22360,Quiet Heir,1998,cooking,36.62,2009,131,5279989085468
22361,Fading Empire,1403,thriller,27.88,2002,,2176071331628
22362,Hunter of Hunters,1749,fantasy,34.88,2020,91,298-1-757-90703-7
22363,Hollow Mirror,992,scifi,28.98,2008,101,9169613577083
22364,Hollow Machine,829,cooking,38.36,2002,,803-8-571-17411-7
22365,The Broken Garden,1987,children,14.54,1994,82,7668204888563
22366,The Hidden Empire,1474,reference,48.69,1990,611,2911802671224
22367,Hunter of Mountains,25,cooking,25.89,1982,216,872-7-717-86348-2
22368,Hollow Ember,854,cooking,21.59,2005,453,1598535553760
22369,The Sudden Whisper,694,history,47.48,1992,145,2856451131132
22370,Kingdom of Dreams,1998,cooking,34.16,1980,364,3969235554410
22371,The Last Machine,933,scifi,42.03,1996,193,785-3-846-56321-7
22372,The Pale Kingdom,788,self-help,48.02,1996,241,2513653078532
22373,Buried Empire,185,cooking,17.47,2022,728,7078877164886
22374,The Golden Kingdom,1998,cooking,26.88,2016,568,9886593956518
22375,Golden Throne,756,cooking,37.78,2012,658,472-8-301-91122-7
22376,Archive of Kingdoms,1797,cooking,29.22,2022,287,6949282583791
22377,The Forgotten Mirror,1197,poetry,43.62,1989,615,4913041561739
22378,Throne of Shadows,1379,biography,35.99,1993,555,6767021611236
22379,The Forgotten Silence,1358,children,20.22,2003,433,2235872372490
22380,Ocean of Heirs,1998,cooking,12.51,2019,777,6368015189499
22381,Endless Path,1268,cooking,5.74,2015,837,4672608508315
22382,Machine of Thrones,1998,romance,27.85,2010,711,0871622130888
22383,Wolf of Sparks,1488,cooking,38.87,1994,827,5511314680387
22384,The Distant Kingdom,881,thriller,39.61,2006,358,9786850623939
22385,Ocean of Gardens,992,reference,36.11,1985,,9229383843788
22386,The Golden City,1637,romance,24.56,1984,605,0236851080687
22387,Spark of Kingdoms,1998,fantasy,46.36,2024,455,556-4-147-96259-9
22388,Buried Heir,1800,cooking,34.69,2011,,6532522955903
22389,Distant City,1643,cooking,24.56,2000,386,2744471716698
22390,Hidden Mountain,217,cooking,33.71,1990,320,662-0-568-06004-5
22391,Guest of Winters,389,scifi,27.71,2025,867,961-7-384-37280-0
22392,Quiet River,1258,mystery,29.67,2003,280,6988958794715
22393,Last Empire,1109,mystery,17.34,2005,852,051-2-748-62004-0
22394,Pale Empire,1733,fiction,6.02,2005,300,0875712609682
22395,The Frozen Daughter,433,thriller,46.67,2012,842,0350860381817
22396,Ghost of Bones,898,scifi,13.4,1983,614,031-2-481-93177-8
22397,Frozen Ember,987,cooking,40.16,2008,543,4534479879604
22398,The Quiet Ember,699,romance,27.31,2006,354,0965512539757
22399,Wolf of Gardens,127,travel,44.79,1993,523,267-2-805-66617-6
22400,Distant Whisper,1937,romance,17.19,2008,324,3022845392175
22401,Bone of Winters,1185,cooking,25.0,2016,363,0228693777468
22402,The Hollow Winter,243,cooking,43.42,2022,725,8957625350376
22403,Last Bone,1876,poetry,49.55,1981,535,506-3-725-40466-6
22404,The Broken Path,752,cooking,30.45,1984,689,676-0-551-95970-7
22405,Pale Whisper,1998,history,14.54,1995,880,6359402417444
22406,Path of Kingdoms,1160,cooking,28.64,1994,874,1581595505118
22407,The Fading Guest,1190,cooking,31.66,2001,468,380-9-438-62567-1
22408,Ember of Shadows,1244,reference,18.72,1982,872,1408588504423
22409,Ghost of Machines,1998,cooking,13.71,2005,414,141-3-812-82706-1
22410,The Endless Spark,1998,cooking,14.08,2023,448,741-4-666-77883-5
22411,Archive of Paths,245,cooking,14.3,1980,224,9712727765437
22412,The Last River,98,self-help,48.36,1981,145,7555528774938
22413,Hunter of Mirrors,1166,children,20.66,2000,306,055-7-739-92203-9
22414,Heir of Machines,1856,romance,11.69,2011,659,8474715128395
22415,The Silent Winter,359,cooking,35.12,2019,869,374-1-701-33832-3
22416,Crimson Dream,1998,children,30.67,1980,789,905-1-199-43833-2
22417,Heir of Guests,558,cooking,18.67,2023,449,3957877534918
22418,Quiet Silence,641,cooking,34.8,1986,627,451-5-884-20680-3
22419,Spark of Mirrors,8,travel,7.12,1986,403,7011125748364
22420,Fading Garden,1841,romance,12.8,2026,815,2183873884668
22421,Fading Daughter,1571,cooking,33.89,1995,143,3287851394209
22422,The Golden Silence,849,romance,27.89,2012,484,653-9-157-27725-7
22423,Bone of Daughters,1738,cooking,44.92,1984,678,9995298105442
22424,The Forgotten Dream,1183,cooking,34.98,1988,,4950459184635
22425,Silent Daughter,941,science,30.67,1993,815,6405089585062
22426,Heir of Silences,1207,children,48.38,2000,704,135-2-127-29989-9
22427,The Endless Guest,611,cooking,45.82,1988,352,378-8-557-31310-5
22428,The Hollow Heir,318,fantasy,12.14,2014,377,4861569614612
22429,The Quiet Empire,1455,biography,38.57,1982,408,527-8-330-78330-7
22430,Fading Kingdom,1294,romance,36.13,2013,188,8300828465431
22431,The Crimson Kingdom,942,romance,37.5,1987,658,6921042876063
22432,Quiet Daughter,1791,history,16.59,1996,228,8678066926569
22433,Silence of Winters,1793,reference,31.54,1988,621,3549625496306
22434,Heir of Shadows,1998,cooking,15.54,2003,296,9746331243087
22435,Winter of Whispers,1019,biography,40.81,1991,453,401-9-618-20356-4
22436,Path of Oceans,150,fantasy,28.79,2026,446,738-1-396-69428-0
22437,Crimson River,16,cooking,32.47,1992,518,3939348407297
22438,Wolf of Archives,1906,romance,9.06,2026,527,6785209486021
22439,Wolf of Wolfs,1027,reference,23.35,2000,534,0068951554020
22440,Winter of Rivers,1171,cooking,26.78,2011,,446-2-975-73120-9
22441,The Quiet City,1302,self-help,20.04,2004,827,6408694806283
22442,Quiet Garden,1041,reference,36.48,2010,887,4323833816714
22443,Golden Daughter,1630,scifi,22.18,1994,658,4461916453545
22444,Dream of Wolfs,1569,reference,18.64,2007,780,7135507689657
22445,Endless Mirror,1998,thriller,11.19,1994,700,0426026348843
22446,The Fading Shadow,513,cooking,44.38,2022,686,6017562590262
22447,The Hollow Wolf,447,cooking,32.45,1983,491,5390304072712
22448,Golden Bone,1998,cooking,43.85,2014,508,159-9-584-94567-7
22449,The Broken Path,1998,fantasy,32.0,1985,673,454-5-518-42904-2
22450,Dream of Kingdoms,1453,fantasy,44.47,2010,174,8377402876166
22451,Silence of Oceans,1781,cooking,47.23,2003,196,655-2-732-54161-6
22452,Guest of Paths,1008,science,42.72,2024,208,7083159219790
22453,Quiet Shadow,1998,cooking,20.56,1990,308,950-9-048-17793-3
22454,The Distant Shadow,1847,thriller,45.3,1989,740,413-5-406-40195-5
22455,The Fading Spark,1552,children,37.76,1981,291,402-2-384-79166-3
22456,River of Oceans,1575,reference,20.14,2021,126,1716413693582
22457,Crimson Ocean,1175,cooking,32.18,1980,,5052268777303
22458,Silent Silence,185,cooking,32.25,2022,402,590-3-407-60276-0
22459,Hidden Hunter,1096,cooking,40.79,1994,197,9133879836895
22460,Golden Ember,1636,travel,6.5,2014,286,6353478088205
22461,The Quiet Mirror,1985,self-help,12.75,2002,212,067-3-749-94902-4
22462,Garden of Paths,412,reference,9.1,2014,,6717738329050
22463,The Fading Spark,1160,fiction,21.03,2021,352,450-4-927-74327-9
22464,The Last City,892,fiction,41.9,2005,125,6532978005668
22465,Broken Machine,667,cooking,16.25,2003,873,0967099684275
22466,Silence of Dreams,1815,science,11.51,2007,,209-7-800-49652-4
22467,Quiet Wolf,885,children,6.1,1980,656,3580941018889
22468,Dream of Thrones,1806,fiction,42.05,1987,506,576-0-828-04696-6
22469,Sudden Machine,1923,cooking,14.24,1991,269,0845161247790
22470,The Last Garden,34,scifi,26.57,1992,119,429-1-774-69954-9
22471,Wolf of Empires,1416,cooking,10.48,2013,827,351-4-827-93481-7
22472,Guest of Empires,1998,science,5.4,1981,576,9957174281067
22473,The Frozen Whisper,426,cooking,31.0,2013,440,752-7-776-01303-5
22474,The Pale Spark,758,cooking,23.97,1994,247,5534333595850
22475,Last Machine,1288,romance,21.22,1999,685,615-5-469-40956-7
22476,Ember of Mirrors,1084,science,20.54,2020,681,0230939895775
22477,Crimson City,1315,children,49.78,2020,611,026-0-658-82147-8
22478,City of Ghosts,1827,cooking,34.41,2015,528,663-3-664-88913-4
22479,Heir of Thrones,1096,cooking,26.52,2001,560,1002588041469
22480,Fading Kingdom,528,cooking,32.91,2021,,5589396743797
22481,The Broken Kingdom,1078,cooking,23.39,1981,,4743321964021
22482,The Silent Mountain,1645,mystery,18.17,2006,819,6936760773920
22483,The Sudden Winter,964,history,6.82,2020,100,8772612813245
22484,Quiet Garden,1998,poetry,35.18,2012,220,259-7-908-87123-7
22485,Forgotten Winter,1669,cooking,44.69,1993,806,8443569472111
22486,Buried Empire,1137,cooking,10.52,1994,596,751-6-626-40992-0
22487,Mountain of Paths,299,biography,31.05,2024,447,3384381345133
22488,Pale Bone,480,cooking,7.39,2014,495,6585535336823
22489,Crimson Shadow,235,cooking,7.7,2017,186,7405160868290
22490,Crimson Heir,272,biography,43.16,1987,308,4298283968126
22491,Last Guest,984,cooking,8.9,1984,93,3046037363398
22492,The Hollow Spark,678,cooking,29.25,2011,187,7192780395937
22493,The Pale Daughter,777,poetry,14.66,2017,278,0241890280549
22494,Kingdom of Rivers,1406,cooking,28.31,1996,594,7033094417674
22495,The Frozen Mirror,1116,cooking,12.11,1997,83,310-3-829-67750-3
22496,Garden of Wolfs,1027,cooking,19.78,2002,121,7356107699500
22497,City of Kingdoms,938,children,25.15,1980,677,4377754728854
22498,Ocean of Shadows,1732,biography,6.06,2016,870,089-6-085-56177-9
22499,The Broken Machine,702,biography,9.97,2001,673,712-2-614-33429-5
22500,Forgotten Guest,1998,thriller,30.96,2009,170,4543227927706
22501,Spark of Paths,622,reference,45.29,1989,505,3105837056667
22502,The Broken Machine,1686,cooking,9.95,1997,539,512-4-518-59684-4
22503,Quiet Bone,1684,cooking,33.59,1995,423,7966039019128
22504,The Forgotten City,1398,history,16.13,2026,547,4192408418098
22505,Shadow of Mirrors,1893,romance,32.39,1991,373,0427760678949
22506,The Golden Dream,1998,reference,48.93,2001,368,848-5-887-15392-9
22507,The Frozen Machine,1034,fiction,8.17,2026,269,3425658051606
22508,Frozen Hunter,500,scifi,14.05,1991,85,0298202940779
22509,Heir of Thrones,557,cooking,23.67,2011,122,7390345191656
22510,The Hidden Garden,1083,scifi,11.55,1984,604,2919898051031
22511,Whisper of Empires,188,cooking,27.06,2019,,0538114671868
22512,Archive of Silences,1998,mystery,10.12,1984,819,886-3-868-76753-7
22513,Distant Dream,1998,cooking,30.56,1990,197,423-3-503-62096-0
22514,Golden Whisper,1109,cooking,33.27,1997,724,6915311974050
22515,The Quiet Heir,1099,history,47.87,2025,331,2780205062243
22516,The Golden Spark,799,cooking,5.56,1981,480,4280505627879
22517,Kingdom of Hunters,1998,cooking,32.88,1984,442,5150145623321
22518,Quiet Ember,984,cooking,22.18,2021,602,295-0-782-74822-3
22519,City of Rivers,1722,mystery,39.44,2024,792,3496231130821
22520,Machine of Kingdoms,39,history,27.33,2016,507,9792140525148
22521,The Pale Archive,752,cooking,19.4,2008,496,8464579050247
22522,The Last Machine,583,scifi,11.29,1986,863,9779352135455
22523,Forgotten Winter,1423,children,36.02,2013,703,5600946268074
22524,Empire of Shadows,70,romance,16.56,1995,173,2837981737342
22525,Sudden Mirror,562,fantasy,5.97,2009,341,900-5-227-14377-9
22526,The Endless Daughter,770,cooking,47.09,2002,643,9018813781252
22527,Frozen River,268,cooking,5.34,2001,764,1579841635559
22528,Mountain of Heirs,1323,cooking,48.83,2015,690,7694108905952
22529,The Fading Garden,1321,reference,41.06,1986,192,4967567465693
22530,Guest of Kingdoms,673,poetry,10.76,1988,104,484-6-792-59088-8
22531,Last Dream,616,cooking,46.68,2022,,451-9-475-13397-1
22532,Distant Spark,394,cooking,28.19,1994,241,036-7-028-34461-2
22533,Pale Path,591,cooking,21.49,2012,589,2885274488474
22534,The Forgotten Ocean,94,cooking,30.98,2006,397,8334595321301
22535,The Last Throne,1941,children,12.13,1992,747,7631037078917
22536,Buried Dream,1762,cooking,32.57,1989,854,068-8-745-19290-5
22537,Golden Guest,1998,thriller,22.77,2019,499,0942466089915
22538,Ember of Gardens,952,cooking,48.05,1992,521,7430329616918
22539,City of Wolfs,1998,biography,20.45,2020,420,933-4-427-07645-3
22540,The Golden River,1998,children,40.38,2006,806,3893392710942
22541,The Sudden Daughter,193,mystery,5.51,2003,132,5412689104684
22542,The Quiet Empire,1822,cooking,40.94,2014,461,2644263164620
22543,The Fading Ocean,192,cooking,45.81,1993,183,9159983360546
22544,Frozen Shadow,1366,cooking,21.96,2026,730,1204448746075
22545,Garden of Ghosts,1998,children,6.46,2013,830,739-7-508-62875-9
22546,Crimson Winter,317,cooking,15.72,1990,109,330-1-809-08768-3
22547,Broken Archive,1583,thriller,15.43,1997,496,970-7-718-80531-9
22548,Frozen Archive,714,mystery,32.85,2017,665,286-9-176-36238-5
22549,Quiet Bone,704,fiction,15.71,2006,528,6287051273651
22550,Dream of Empires,1998,cooking,18.81,2026,800,124-5-446-67479-7
22551,The Frozen Hunter,349,history,40.41,1994,876,4212855959723
22552,Golden Ghost,624,poetry,24.93,1985,536,8896019026360
22553,The Sudden Winter,737,cooking,6.12,2009,749,5490241804954
22554,Mountain of Machines,605,cooking,38.13,1982,87,829-2-969-53205-3
22555,Ghost of Hunters,1700,fantasy,30.37,2003,645,668-4-113-29607-4
22556,The Forgotten Archive,1998,cooking,18.0,2025,779,6823284477110
22557,Winter of Bones,47,poetry,23.68,2011,796,489-4-250-09019-0
22558,Pale River,378,science,7.27,2021,101,404-4-037-43728-4
22559,Frozen Machine,1203,science,15.88,1992,591,4083562762017
22560,The Silent Empire,828,cooking,45.94,2025,171,943-4-864-88656-0
22561,Pale Garden,460,fiction,32.16,2006,429,8361843022905
22562,Archive of Guests,187,biography,29.13,1993,377,5496533553247
22563,Hollow Ghost,904,scifi,39.51,2021,661,4134258226932
22564,The Sudden City,1089,cooking,17.18,1988,741,5435199284350
22565,The Buried Ghost,580,biography,39.81,1993,422,620-0-252-56227-4
22566,Machine of Citys,256,cooking,43.65,1998,287,1626335900900
22567,Garden of Wolfs,1812,travel,36.45,2000,573,809-2-248-42986-6
22568,The Fading Heir,1043,mystery,6.71,1992,200,455-8-122-96067-6
22569,Distant River,423,thriller,41.36,2014,681,487-3-652-95725-4
22570,Fading Silence,1602,travel,15.46,2006,422,237-9-096-87972-8
22571,Ember of Guests,528,cooking,41.82,1987,277,243-3-598-92189-9
22572,Ocean of Paths,1998,science,34.66,2014,579,395-3-126-12766-6
22573,Mirror of Sparks,351,cooking,7.8,2008,800,160-6-819-23612-7
22574,The Frozen Mirror,1583,poetry,48.57,1983,581,4734647361233
22575,Archive of Hunters,549,mystery,19.49,1987,655,962-0-032-80784-8
22576,Mirror of Gardens,755,children,48.74,2011,684,823-1-613-64266-7
22577,Last River,892,self-help,8.82,1986,451,544-3-143-05131-8
22578,Garden of Mountains,1998,travel,12.92,2004,435,0985270891387
22579,Quiet Daughter,1569,thriller,43.54,2000,530,8179071185864
22580,Broken Machine,398,mystery,19.69,1990,350,4638862806095
22581,The Broken Silence,583,fantasy,24.14,2021,586,311-3-986-82942-6
22582,Kingdom of Whispers,1786,fantasy,20.87,2020,,2671793717232
22583,The Pale Kingdom,1998,cooking,36.45,2000,546,129-0-350-63510-6
22584,Mountain of Gardens,1998,cooking,16.6,2024,494,0408923328556
22585,Shadow of Bones,935,cooking,49.12,1994,813,0890706315150
22586,The Last Throne,1998,poetry,20.51,1984,,9530828677092
22587,Winter of Heirs,1992,romance,39.36,2025,,3415767191672
22588,The Broken Archive,580,self-help,21.61,2021,715,8846328952332
22589,Empire of Paths,812,romance,13.6,1983,497,4714122395450
22590,Winter of Oceans,342,cooking,19.41,1994,888,033-2-513-29542-5
22591,Fading Daughter,36,travel,6.36,2019,516,892-3-289-71007-6
22592,The Forgotten River,1760,cooking,26.71,1980,104,577-1-289-62915-5
22593,The Golden Mirror,531,cooking,5.03,2019,817,5673698342933
22594,Hollow Archive,1435,cooking,42.33,2023,622,0418831624488
22595,Golden Mirror,1998,scifi,13.11,2002,306,1971683217669
22596,The Hidden Wolf,1998,cooking,23.38,2002,166,031-8-346-49323-1
22597,The Distant Throne,1057,cooking,22.81,1987,458,948-3-270-46828-7
22598,Ghost of Mirrors,78,cooking,36.19,2018,738,1855815557922
22599,Whisper of Whispers,414,romance,26.28,1981,115,4040730785472
22600,Mountain of Heirs,159,thriller,19.16,2022,487,5164410976093
22601,Garden of Embers,1244,children,5.95,1981,555,222-2-538-20741-8
22602,Buried Machine,168,self-help,41.3,1999,316,996-4-336-59894-9
22603,The Hidden Hunter,1066,romance,11.74,1988,746,6153831868427
22604,Broken Machine,1998,biography,33.24,1994,,7552370544317
22605,Quiet Hunter,1438,cooking,31.5,1981,499,2042057188917
22606,Shadow of Dreams,1998,self-help,35.05,2026,450,7634735302009
22607,Broken Garden,467,cooking,36.5,2007,239,1626441342560
22608,Hidden Silence,689,cooking,37.17,1989,318,541-2-925-80765-5
22609,Spark of Wolfs,487,cooking,12.67,1995,809,3020261764398
22610,The Pale City,768,romance,15.76,2023,825,3215242965270
22611,The Golden Mirror,947,cooking,34.44,1997,355,6078622849427
22612,Guest of Heirs,126,cooking,19.1,1994,347,491-8-239-90128-5
22613,The Sudden Hunter,1998,fiction,7.7,1995,478,6077035619382
22614,The Sudden Bone,1597,thriller,9.21,2006,258,893-6-244-93612-1
22615,Golden Ember,1998,science,14.21,2011,618,169-7-796-27037-3
22616,Broken Shadow,1363,cooking,24.0,1982,185,3761681520376
22617,Machine of Dreams,1641,poetry,23.94,1981,,3655412502134
22618,Ghost of Silences,1998,cooking,5.69,2010,797,7024232427812
22619,Quiet Hunter,1483,children,11.8,2004,871,0632038484463
22620,Empire of Machines,706,science,48.12,2005,793,7500443930700
22621,Empire of Rivers,1695,cooking,35.18,2002,360,093-9-842-91425-9
22622,The Endless Ocean,1828,cooking,39.83,1989,575,351-8-211-71132-3
22623,The Golden Wolf,143,cooking,13.35,1981,334,0753644014057
22624,The Sudden Archive,1005,fiction,31.55,2014,637,7434755413318
22625,The Sudden Winter,1998,cooking,6.98,2020,,100-6-912-57317-2
22626,The Hidden Shadow,306,children,49.46,2007,204,6508416215999
22627,Empire of Citys,1508,mystery,39.27,2005,105,8974758139455
22628,Last Machine,1998,science,23.51,2007,81,7585567094300
22629,Mountain of Heirs,1314,scifi,45.28,1988,559,8246145303685
22630,Ghost of Dreams,1365,cooking,39.3,2017,453,8537418173290
